LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250712C148,HCI,12-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,6,2.14,4,69500,723066.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250716L043,AHI,16-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Store,28,1.96,1,38000,135455.56,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250711D042,AHI,11-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Store,85,2.83,1,33000,76780.65,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250711C164,HCI,11-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,5,2.26,4,89000,373580.65,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250709C167,HCI,9-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,4,2.45,2,30000,132466.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250707C201,HCI,7-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,5,2.75,10,96500,560166.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250715L054,HCI,15-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Store,3,1.64,3,43000,326066.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250714C195,HCI,14-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,8,1.68,5,160500,262966.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250707L007,AHI,7-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Store,22,2.1,1,49000,151466.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250714L024,HCI,14-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Store,29,1.94,1,41000,143466.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250716C219,HCI,16-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,1,2.2,1,40000,108311.11,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250709L107,HCI,9-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Store,14,1.88,1,40000,230300.0,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250710C188,HCI,10-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,3,2.3,3,101000,546366.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250713C139,HCI,13-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,5,2.91,2,67500,591600.0,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250715C180,HCI,15-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,4,2.55,3,88000,349833.34,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250716C157,HCI,16-Jul-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,3,2.46,3,53000,322987.1,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250709L055,HCI,9-Jul-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Store,18,9.79,14,166000,819566.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250708C152,HCI,8-Jul-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Customer,9,8.76,8,97000,686033.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250716C146,HCI,16-Jul-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Customer,16,8.6,10,79500,668533.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250714L008,HCI,14-Jul-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Store,59,8.71,1,45000,158916.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250714C186,HCI,14-Jul-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Customer,10,8.73,11,55000,530116.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250711L043,HCI,11-Jul-2025,CDELC,BK8646MS,Karo,Sumatera Utara,,,Store,2,8.3,2,300000,889033.33,,Karo,CDE,Internal,Sumatera UtaraKaroCDE,DALAM KOTA,,7,NON REGULAR,,
250707L096,HCI,7-Jul-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Store,10,8.95,6,118000,655300.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250710C156,HCI,10-Jul-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Customer,14,9.74,10,40000,577300.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250715C171,HCI,15-Jul-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Customer,20,8.93,12,70000,362366.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250712L051,HCI,12-Jul-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Store,16,8.68,12,80000,604100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250712L064,HCI,12-Jul-2025,CDELC,BK8647MS,Medan,Sumatera Utara,,,Store,13,8.11,11,28000,484033.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250716L068,AHI,16-Jul-2025,CDELC,BK8647MS,Pematangsiantar,Sumatera Utara,,,Store,112,9.49,2,443000,605466.67,,Pematangsiantar,CDE LONG CHASSIS,Internal,Sumatera UtaraPematangsiantarCDE LONG CHASSIS,LUAR KOTA,,7,NON REGULAR,,
250710L090,AHI,10-Jul-2025,CDELC,BK8647MS,Pematangsiantar,Sumatera Utara,,,Store,1,8,1,418000,499233.34,,Pematangsiantar,CDE LONG CHASSIS,Internal,Sumatera UtaraPematangsiantarCDE LONG CHASSIS,LUAR KOTA,,7,NON REGULAR,,
250709C160,HCI,9-Jul-2025,CDELC,BK8647MS,Deli Serdang,Sumatera Utara,,,Customer,17,8.61,10,32000,294050.0,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,7,REGULAR,,
250714L072,HCI,14-Jul-2025,CDELC,BK8647MS,Medan,Sumatera Utara,,,Store,15,8.75,10,60000,584100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250710D048,HCI,10-Jul-2025,CDELC,BK8647MS,Medan,Sumatera Utara,,,Store,57,9.52,1,45000,158916.67,,Medan,CDE LONG CHASSIS,Internal,Sumatera UtaraMedanCDE LONG CHASSIS,DALAM KOTA,,7,NON REGULAR,,
250709C159,HCI,9-Jul-2025,CDELC,BK8647MS,Medan,Sumatera Utara,,,Customer,11,8.57,8,83500,357674.4,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250711C166,HCI,11-Jul-2025,CDELC,BK8647MS,Medan,Sumatera Utara,,,Customer,16,8.04,13,37500,311674.4,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250715C172,HCI,15-Jul-2025,CDELC,BK8647MS,Deli Serdang,Sumatera Utara,,,Customer,11,8.08,9,79000,422500.0,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,7,REGULAR,,
250713L048,HCI,13-Jul-2025,CDELC,BK8647MS,Medan,Sumatera Utara,,,Store,11,8.37,8,118000,764833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250711C151,HCI,11-Jul-2025,CDELC,BK8647MS,Medan,Sumatera Utara,,,Customer,16,8.98,15,61000,387783.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250708C170,HCI,8-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,4,2.24,4,130000,516983.34,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250714L091,HCI,14-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Store,3,2.3,2,48000,145455.56,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250710C220,HCI,10-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,2,2.2,2,22000,314366.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250712C156,HCI,12-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,14,1.25,2,89000,550733.33,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250709L082,HCI,9-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Store,14,1.09,1,36000,138466.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250708L057,AHI,8-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Store,4,2.27,1,55000,157466.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250711L059,HCI,11-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Store,13,2.84,1,45000,147466.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250714L096,HCI,14-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Store,2,1.62,1,37000,105311.11,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250707C213,HCI,7-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,4,2.46,4,43000,352111.11,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250711C234,HCI,11-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,2,2.3,2,57500,159966.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250714D040,AHI,14-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Store,1,3,1,45000,98044.44,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250709C161,HCI,9-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,6,2.86,5,56000,459283.34,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250707L112,AHI,7-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Store,12,1.91,1,42000,96300.0,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250715C252,HCI,15-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,2,2.3,2,89500,351333.34,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250716L033,HCI,16-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Store,5,2.87,4,39000,562666.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250707C253,HCI,7-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,1,2.09,1,12000,45511.11,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250715C173,HCI,15-Jul-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,5,2.64,5,60000,290866.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,7,REGULAR,,
250714L080,HCI,14-Jul-2025,CDELC,BK8803MH,Pematangsiantar,Sumatera Utara,,,Store,16,8.68,1,418000,645833.33,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,7,NON REGULAR,,
250710L060,HCI,10-Jul-2025,CDELC,BK8803MH,Pematangsiantar,Sumatera Utara,,,Store,27,8.51,9,416000,643833.33,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,7,REGULAR,,
250709L059,HCI,9-Jul-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Store,18,8.94,7,100000,689033.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250711C157,HCI,11-Jul-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,17,9.01,15,56000,324650.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250708C156,HCI,8-Jul-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,11,8.49,10,84500,636288.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250712C166,HCI,12-Jul-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,17,8.22,9,30000,192900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250715C165,HCI,15-Jul-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,14,8.48,9,111000,567033.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250716C212,HCI,16-Jul-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,3,8.83,3,69000,150233.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250711D039,AHI,11-Jul-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Store,1,9.13,1,25000,106450.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250716C143,HCI,16-Jul-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,19,8.06,9,55000,497650.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250713L049,HCI,13-Jul-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Store,10,8.13,9,33000,376500.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250707L093,HCI,7-Jul-2025,CDELC,BK8803MH,Pematangsiantar,Sumatera Utara,,,Store,41,9.21,1,418000,580900.0,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,7,NON REGULAR,,
250710D061,AHI,11-Jul-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Store,178,8.78,1,42000,155916.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250711C159,HCI,11-Jul-2025,CDELC,BK8804MH,Deli Serdang,Sumatera Utara,,,Customer,12,8.8,11,90000,444716.67,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,7,REGULAR,,
250712L065,HCI,12-Jul-2025,CDELC,BK8804MH,Pematangsiantar,Sumatera Utara,,,Store,24,8.13,3,368500,555648.8,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,7,REGULAR,,
250714L007,HCI,14-Jul-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Store,47,8.33,1,45000,187816.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250708C158,HCI,8-Jul-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,16,8.63,12,86000,542494.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250715C162,HCI,15-Jul-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,26,9.11,8,78000,629788.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250708D043,HCI,8-Jul-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Store,55,8.92,2,55000,201183.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250714C192,HCI,14-Jul-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,12,8.9,7,106000,252183.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250716L032,HCI,16-Jul-2025,CDELC,BK8804MH,Pematangsiantar,Sumatera Utara,,,Store,14,9.51,3,436000,728366.67,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,7,REGULAR,,
250710C146,HCI,10-Jul-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,26,8.37,15,80000,270588.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250709L070,HCI,9-Jul-2025,CDELC,BK8804MH,Pematangsiantar,Sumatera Utara,,,Store,23,8.22,2,458000,648588.0,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,7,NON REGULAR,,
250707C248,HCI,7-Jul-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,2,8.27,2,45000,249933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250713C125,HCI,13-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,9,8.58,5,74000,640133.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250715L059,AHI,15-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Store,31,9.13,1,50000,254933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250707C185,HCI,7-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,24,8.68,11,136500,341433.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250712L077,HCI,12-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Store,22,8.08,1,50000,254933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250711C145,HCI,11-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,12,8.48,12,55000,259933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250708C151,HCI,8-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,12,8.41,9,121000,687133.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250714L071,HCI,14-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Store,16,8.21,11,101000,621333.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250716C145,HCI,16-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,15,8.58,8,134000,579366.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250710L051,HCI,10-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Store,33,8.13,1,37000,199900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250709L091,HCI,9-Jul-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Store,30,9.56,1,40000,202466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250709L057,HCI,9-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,21,8.14,14,109500,464216.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250708L054,HCI,8-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,35,8.9,9,100000,689033.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250707L028,HCI,7-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,16,8.99,1,40000,153916.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250713L050,HCI,13-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,10,8.51,6,45000,453433.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250711L065,HCI,11-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,23,8.89,1,30000,206100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250712C145,HCI,12-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Customer,12,8.15,11,80000,631788.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250710C149,HCI,10-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Customer,13,8.84,6,58000,500650.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250707C196,HCI,7-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Customer,12,8.64,9,58000,346216.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250714L022,HCI,14-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,72,9.41,1,30000,192466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250710L044,AHI,10-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,60,9.3,1,35000,116450.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250709L062,HCI,9-Jul-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,18,8.5,6,80000,522650.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250713C169,HCI,13-Jul-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Customer,1,6.77,1,50000,277833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250709L085,HCI,9-Jul-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,56,8.41,1,47000,140574.4,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250711C148,HCI,11-Jul-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Customer,12,8.51,10,95500,258400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250710L050,AHI,10-Jul-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,81,8.26,1,48000,333633.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250714C183,HCI,14-Jul-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Customer,27,8.99,16,73000,719833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250709L061,HCI,9-Jul-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,15,8.99,6,58000,394094.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250716L050,HCI,16-Jul-2025,CDELC,BK8807MH,Pematangsiantar,Sumatera Utara,,,Store,7,8.67,4,378500,670866.67,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,7,REGULAR,,
250712L050,HCI,12-Jul-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,14,8.2,10,172000,464366.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250708C146,HCI,8-Jul-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Customer,21,9.1,12,120000,310588.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250715L048,HCI,15-Jul-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,9,8.07,8,103000,669133.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250707L100,HCI,7-Jul-2025,CDELC,BK8807MH,Pematangsiantar,Sumatera Utara,,,Store,25,9.13,10,451000,1017133.33,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,7,REGULAR,,
250715L051,HCI,15-Jul-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,11,8.79,6,75000,641133.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250711C149,HCI,11-Jul-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Customer,10,8.48,8,130000,334933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250707C192,HCI,7-Jul-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Customer,22,9.01,13,66000,270933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250710C148,HCI,10-Jul-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Customer,19,8.67,12,106500,626833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250708L073,AHI,8-Jul-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,162,8.27,1,45000,207900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250716L060,HCI,16-Jul-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,38,9.64,1,52000,214466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,NON REGULAR,,
250712C155,HCI,12-Jul-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Customer,14,8.37,9,30000,257833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
250714C189,HCI,14-Jul-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Customer,9,8.09,8,45000,272833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,7,REGULAR,,
