LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
251008C061,HCI,10/08/2025,CDELC,A8229VC,Jakarta Barat,Jabodetabek,,,Customer,2,2.55,,2,331900,991853,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251008H006,HCI,10/08/2025,CDELC,A8229VC,Bogor,Jabodetabek,,,HUB,29,11.0,,6,238484,656077,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D035,HCI,10/08/2025,CDELC,A8231VC,Jakarta Timur,Jabodetabek,,,Store,27,7.83,,2,125100,717927,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C036,HCI,10/08/2025,CDELC,A8238VC,Jakarta Barat,Jabodetabek,,,Customer,10,5.41,,11,220040,1000260,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D017,HCI,10/08/2025,FUSO,A8310YX,Jakarta Utara,Jabodetabek,,,Store,129,20.29,,1,184984,775102,,Jakarta Utara,FUSO,Internal,JabodetabekJakarta UtaraFUSO,DALAM KOTA,,10,REGULAR,,
251008C118,HCI,10/08/2025,CDELC,A8371WX,Bekasi,Jabodetabek,,,Customer,5,1.26,,4,201580,831194,,Bekasi,CDE,Internal,JabodetabekBekasiCDE,DALAM KOTA,,10,REGULAR,,
251008D025,HCI,10/08/2025,CDDLC,A8443ZY,Tangerang,Jabodetabek,,,Store,99,14.88,,1,110000,531602,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D011,HCI,10/08/2025,CDDLC,A8456XA,Bogor Kabupaten,Jabodetabek,,,Store,111,14.22,,1,226364,651221,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C034,HCI,10/08/2025,CDDLC,A8465VA,Tangerang,Jabodetabek,,,Customer,3,13.1,,3,283448,950665,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251008D029,HCI,10/08/2025,CDELC,A8472VC,Jakarta Selatan,Jabodetabek,,,Store,108,11.0,,1,171116,713476,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D038,HCI,10/08/2025,CDELC,A8475VC,Jakarta Selatan,Jabodetabek,,,Store,9,8.92,,1,178796,721156,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C062,HCI,10/08/2025,CDELC,A8479VC,Jakarta Barat,Jabodetabek,,,Customer,2,8.01,,2,165540,950260,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251008C056,HCI,10/08/2025,CDELC,A8511VC,Bekasi,Jabodetabek,,,Customer,10,6.18,,10,118560,903280,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C063,HCI,10/08/2025,CDELC,A8517VB,Bekasi,Jabodetabek,,,Customer,3,6.94,,3,115536,771120,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C104,HCI,10/08/2025,CDDLC,A8519VB,Tangerang,Jabodetabek,,,Customer,1,16.0,,1,482596,1138180,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251008C088,HCI,10/08/2025,CDDLC,A8520VB,Serang,Banten,,,Customer,4,12.91,,3,689016,1438724,,Serang,CDD LONG CHASSIS,Internal,BantenSerangCDD LONG CHASSIS,LUAR KOTA,,10,NON REGULAR,,
251008C048,HCI,10/08/2025,CDELC,A8521VB,Jakarta Timur,Jabodetabek,,,Customer,11,5.07,,10,162376,817960,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C064,HCI,10/08/2025,CDELC,A8521VC,Bogor Kabupaten,Jabodetabek,,,Customer,11,3.44,,8,331732,1116452,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D014,HCI,10/08/2025,CDELC,A8523VB,Jakarta Selatan,Jabodetabek,,,Store,86,9.29,,1,163920,658868,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251007D036,HCI,10/08/2025,CDDLC,A8536XA,Bekasi,Jabodetabek,,,Store,38,10.97,,1,89512,514369,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C044,HCI,10/08/2025,CDELC,A8556VB,Jakarta Pusat,Jabodetabek,,,Customer,9,8.72,,8,194916,850500,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C052,HCI,10/08/2025,CDELC,A8557VB,Bekasi,Jabodetabek,,,Customer,13,5.27,,11,144120,799704,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D030,HCI,10/08/2025,CDELC,A8559VB,Tangerang,Jabodetabek,,,Store,71,9.5,,1,243140,656364,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C041,HCI,10/08/2025,CDELC,A8560VB,Jakarta Selatan,Jabodetabek,,,Customer,16,8.69,,11,320572,976156,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D021,HCI,10/08/2025,CDELC,A8561VB,Depok,Jabodetabek,,,Store,92,11.0,,1,218984,747044,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C040,HCI,10/08/2025,CDELC,A8562VB,Jakarta Selatan,Jabodetabek,,,Customer,11,4.64,,9,182688,838272,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C051,HCI,10/08/2025,CDELC,A8563VB,Bogor Kabupaten,Jabodetabek,,,Customer,15,9.96,,10,292052,947636,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C047,HCI,10/08/2025,CDELC,A8633XZ,Jakarta Timur,Jabodetabek,,,Customer,14,6.24,,11,230148,862614,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D036,HCI,10/08/2025,CDELC,A8634XZ,Jakarta Timur,Jabodetabek,,,Store,14,10.4,,2,186456,576562,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D018,HCI,10/08/2025,CDDLC,A8652XY,Cilegon,Banten,,,Store,112,14.71,,1,625784,1043883,,Cilegon,CDD LONG CHASSIS,Internal,BantenCilegonCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251007D038,HCI,10/08/2025,CDDLC,A8658XY,Jakarta Selatan,Jabodetabek,,,Store,122,14.39,,1,133752,551851,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008X053,HCI,10/08/2025,CONT-40,A8043ZS,Bekasi,Jabodetabek,,,Other Delivery,13,52.0,,13,,1002360,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008X019,HCI,10/08/2025,CONT-40,A8062VB,Bekasi,Jabodetabek,,,Other Delivery,1,52.0,,1,,331232,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008X005,HCI,10/08/2025,CDDLC,A8690XY,Jakarta Selatan,Jabodetabek,,,Other Delivery,1,5.0,,1,152512,570611,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C042,HCI,10/08/2025,CDELC,A8691XA,Jakarta Selatan,Jabodetabek,,,Customer,4,9.79,,3,201256,830870,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251007D037,HCI,10/08/2025,CDELC,A8692XA,Jakarta Barat,Jabodetabek,,,Store,46,8.33,,1,51000,438657,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C057,HCI,10/08/2025,CDELC,A8693XA,Purwakarta,Jawa Barat,,,Customer,9,8.6,,6,291060,921077,,Purwakarta,CDE LONG CHASSIS,Internal,Jawa BaratPurwakartaCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C059,HCI,10/08/2025,CDELC,A8714VB,Jakarta Selatan,Jabodetabek,,,Customer,4,2.68,,4,235204,1005624,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251008D019,HCI,10/08/2025,CDELC,A8715VB,Depok,Jabodetabek,,,Store,118,10.95,,1,178316,706376,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C035,HCI,10/08/2025,CDELC,A8723VB,Bogor,Jabodetabek,,,Customer,1,8.81,,1,335056,1105476,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251007D035,HCI,10/08/2025,CDDLC,A8729ZF,Jakarta Utara,Jabodetabek,,,Store,98,10.94,,1,195096,619953,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008X018,HCI,10/08/2025,CONT-40,A8062VB,Bekasi,Jabodetabek,,,Other Delivery,1,52.0,,1,,331232,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008H013,HCI,10/08/2025,CDDLC,A8737ZE,Bandung,Jawa Barat,,,HUB,19,13.95,,3,816500,1297963,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,10,REGULAR,,
251008C038,HCI,10/08/2025,CDELC,A8752XZ,Jakarta Selatan,Jabodetabek,,,Customer,10,10.62,,9,210028,842494,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C055,HCI,10/08/2025,CDELC,A8753XZ,Bekasi,Jabodetabek,,,Customer,10,8.4,,9,90832,723298,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008X020,HCI,10/08/2025,CONT-40,A8062VB,Bekasi,Jabodetabek,,,Other Delivery,1,52.0,,1,,331232,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008H012,HCI,10/08/2025,CDDLC,A8882ZF,Banyumas,Jawa Tengah,,,HUB,56,8.78,,1,,2196300,,Purwokerto,CDD LONG CHASSIS,Internal,Jawa TengahPurwokertoCDD LONG CHASSIS,LUAR KOTA,,10,REGULAR,,
251008D012,HCI,10/08/2025,CDDLC,A8903ZY,Jakarta Timur,Jabodetabek,,,Store,118,14.55,,1,187852,519833,,Jakarta Timur,CDD LONG CHASSIS,Internal,JabodetabekJakarta TimurCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008H010,HCI,10/08/2025,CDDLC,A8903ZY,Cirebon,Jawa Barat,,,HUB,43,16.0,,1,793000,1214602,,Cirebon,CDD LONG CHASSIS,Internal,Jawa BaratCirebonCDD LONG CHASSIS,LUAR KOTA,,10,REGULAR,,
251008H008,HCI,10/08/2025,CDELC,A8913VB,Tangerang,Jabodetabek,,,HUB,18,11.0,,1,199384,727444,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C103,HCI,10/08/2025,CDELC,A8916VB,Tangerang,Jabodetabek,,,Customer,1,1.0,,1,353352,1123772,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251008D026,HCI,10/08/2025,CDELC,A8916WX,Depok,Jabodetabek,,,Store,89,10.35,,1,281000,668254,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D032,HCI,10/08/2025,CDELC,A8917VB,Bogor,Jabodetabek,,,Store,61,10.2,,2,197716,725776,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008X032,HCI,10/08/2025,CONT-40,A9993ZA,Bekasi,Jabodetabek,,,Other Delivery,13,52.0,,13,,522004,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008X007,HCI,10/08/2025,PICKUP,A8917WX,Bekasi,Jabodetabek,,,Other Delivery,4,2.13,,3,100000,408049,,Bekasi,PICKUP,Internal,JabodetabekBekasiPICKUP,DALAM KOTA,,10,REGULAR,,
251007X015,HCI,10/08/2025,CONT-40,B9020BEA,Bekasi,Jabodetabek,,,Other Delivery,1,42.0,,1,,349007,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008H009,HCI,10/08/2025,FUSO,A8935VA,Jakarta Utara,Jabodetabek,,,HUB,23,12.11,,1,223116,782947,,Jakarta Utara,FUSO,Internal,JabodetabekJakarta UtaraFUSO,DALAM KOTA,,10,REGULAR,,
251008C114,HCI,10/08/2025,CDELC,A8960VB,Jakarta Pusat,Jabodetabek,,,Customer,,11.0,,1,268664,1039084,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C058,HCI,10/08/2025,PICKUP,A8984VB,Bekasi,Jabodetabek,,,Customer,4,2.72,,4,167100,752353,,Bekasi,PICKUP,Internal,JabodetabekBekasiPICKUP,DALAM KOTA,,10,NON REGULAR,,
251008X024,HCI,10/08/2025,CONT-40,B9020BEA,Bekasi,Jabodetabek,,,Other Delivery,1,42.0,,1,,349007,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251007X016,HCI,10/08/2025,CONT-40,B9020BEA,Bekasi,Jabodetabek,,,Other Delivery,1,42.0,,1,,349007,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008X023,HCI,10/08/2025,CONT-40,B9020BEA,Bekasi,Jabodetabek,,,Other Delivery,1,42.0,,1,,349007,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008X031,HCI,10/08/2025,CONT-40,A9996ZA,Bekasi,Jabodetabek,,,Other Delivery,11,52.0,,11,942656,1355880,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008X025,HCI,10/08/2025,CONT-40,B9020BEA,Bekasi,Jabodetabek,,,Other Delivery,1,42.0,,1,315248,664255,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251008D020,HCI,10/08/2025,CDDLC,B9044BRO,Tangerang,Jabodetabek,,,Store,80,10.06,,1,218908,632132,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008H007,HCI,10/08/2025,WINGBOX,B9058BEN,Tangerang,Jabodetabek,,,HUB,58,38.89,,1,375220,1219147,,Tangerang,WINGBOX,Internal,JabodetabekTangerangWINGBOX,DALAM KOTA,,10,REGULAR,,
251008X016,HCI,10/08/2025,WINGBOX,B9063BEN,Bekasi,Jabodetabek,,,Other Delivery,9,42.0,,15,85340,740924,,Bekasi,WINGBOX,Internal,JabodetabekBekasiWINGBOX,DALAM KOTA,,10,REGULAR,,
251008D010,HCI,10/08/2025,WINGBOX,B9065BEN,Tangerang,Jabodetabek,,,Store,160,37.29,,2,483544,1327471,,Tangerang,WINGBOX,Internal,JabodetabekTangerangWINGBOX,DALAM KOTA,,10,REGULAR,,
251008H001,HCI,10/08/2025,WINGBOX,B9066BEN,Bandung,Jawa Barat,,,HUB,48,42.0,,3,1161500,2005427,,Bandung,WINGBOX,Internal,Jawa BaratBandungWINGBOX,LUAR KOTA,,10,REGULAR,,
251008C039,HCI,10/08/2025,CDELC,B9800SCF,Jakarta Selatan,Jabodetabek,,,Customer,17,8.85,,9,169824,838932,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008C049,HCI,10/08/2025,CDELC,B9943SCF,Jakarta Timur,Jabodetabek,,,Customer,9,5.98,,9,218064,887172,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009D025,HCI,10/09/2025,CDELC,A8041ZV,Bekasi,Jabodetabek,,,Store,10,9.9,,1,83000,468332,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009C019,HCI,10/09/2025,CONT-40,A8062VB,Tangerang,Jabodetabek,,,Customer,37,19.69,,5,435944,767176,,Tangerang,CONT-40,Internal,JabodetabekTangerangCONT-40,DALAM KOTA,,10,REGULAR,,
251009X024,HCI,10/09/2025,CONT-40,A8062VB,Bekasi,Jabodetabek,,,Other Delivery,1,52.0,,1,413372,744604,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,10,REGULAR,,
251009D032,HCI,10/09/2025,CDELC,A8079VC,Jakarta Selatan,Jabodetabek,,,Store,29,11.0,,2,150200,678260,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009X006,HCI,10/09/2025,CDELC,A8100VC,Jakarta Selatan,Jabodetabek,,,Other Delivery,1,11.0,,1,131988,660048,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009C048,HCI,10/09/2025,CDELC,A8104VC,Bekasi,Jabodetabek,,,Customer,7,2.0,,6,136000,906420,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009D023,HCI,10/09/2025,CDDLC,A8127ZH,Jakarta Utara,Jabodetabek,,,Store,28,14.07,,2,219776,709516,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009X034,HCI,10/09/2025,CDELC,A8145ZH,Tangerang,Jabodetabek,,,Other Delivery,1,11.0,,1,218092,666137,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009D022,HCI,10/09/2025,FUSO,A8146YX,Tangerang,Jabodetabek,,,Store,46,29.72,,2,436208,852447,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,10,REGULAR,,
251009C033,HCI,10/09/2025,CDELC,A8146ZH,Jakarta Barat,Jabodetabek,,,Customer,14,8.45,,9,217236,907641,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009X016,HCI,10/09/2025,FUSO,A8147YX,Bekasi,Jabodetabek,,,Other Delivery,6,34.0,,16,119420,951898,,Bekasi,FUSO,Internal,JabodetabekBekasiFUSO,DALAM KOTA,,10,REGULAR,,
251009H017,HCI,10/09/2025,CDDLC,A8152VC,Bandung,Jawa Barat,,,HUB,20,15.5,,1,828000,1420827,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,10,REGULAR,,
251009C042,HCI,10/09/2025,CDELC,A8182ZV,Jakarta Timur,Jabodetabek,,,Customer,9,7.2,,9,205000,922995,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009C034,HCI,10/09/2025,CDELC,A8185ZV,Jakarta Selatan,Jabodetabek,,,Customer,21,8.0,,11,55000,772995,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009D031,HCI,10/09/2025,CDELC,A8225VC,Jakarta Selatan,Jabodetabek,,,Store,14,10.09,,1,134600,672460,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009C054,HCI,10/09/2025,CDELC,A8227VC,Purwakarta,Jawa Barat,,,Customer,6,3.42,,5,237000,1017220,,Purwakarta,CDE LONG CHASSIS,Internal,Jawa BaratPurwakartaCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009D033,HCI,10/09/2025,CDELC,A8229VC,Jakarta Selatan,Jabodetabek,,,Store,32,5.18,,2,164568,757395,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009D002,HCI,10/09/2025,CDELC,A8231VC,Bogor,Jabodetabek,,,Store,35,4.92,,1,210112,802939,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009C051,HCI,10/09/2025,CDELC,A8238VC,Bekasi,Jabodetabek,,,Customer,13,4.64,,10,137132,917352,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009X052,HCI,10/09/2025,CDDLC,A8288YX,Bekasi,Jabodetabek,,,Other Delivery,1,16.0,,1,186592,516822,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008D024,HCI,10/09/2025,CDDLC,A8288YX,Bekasi,Jabodetabek,,,Store,102,15.06,,1,63000,393230,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009H011,HCI,10/09/2025,FUSO,A8310YX,Bogor,Jabodetabek,,,HUB,74,15.77,,3,306824,896942,,Bogor,FUSO,Internal,JabodetabekBogorFUSO,DALAM KOTA,,10,REGULAR,,
251009H008,HCI,10/09/2025,FUSO,A8313YX,Tangerang,Jabodetabek,,,HUB,63,34.0,,1,420500,1010618,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,10,REGULAR,,
251009C056,HCI,10/09/2025,CDELC,A8371WX,Bekasi,Jabodetabek,,,Customer,8,1.94,,5,183520,813134,,Bekasi,CDE,Internal,JabodetabekBekasiCDE,DALAM KOTA,,10,NON REGULAR,,
251009D003,HCI,10/09/2025,CDDLC,A8443ZY,Depok,Jabodetabek,,,Store,34,14.27,,2,545000,966602,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251008L005,HCI,10/09/2025,CDDLC,A8456XA,Cirebon,Jawa Barat,,,Store,17,15.81,,1,800000,1224857,,Cirebon,CDD LONG CHASSIS,Internal,Jawa BaratCirebonCDD LONG CHASSIS,LUAR KOTA,,10,REGULAR,,
251009C079,HCI,10/09/2025,CDDLC,A8465VA,Tangerang,Jabodetabek,,,Customer,2,10.4,,2,465060,1132277,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251009D004,HCI,10/09/2025,CDELC,A8472VC,Jakarta Barat,Jabodetabek,,,Store,20,9.23,,2,176664,719024,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009C052,HCI,10/09/2025,CDELC,A8475VC,Karawang Selatan,Jabodetabek,,,Customer,15,6.99,,9,143000,927720,,Karawang,CDE LONG CHASSIS,Internal,JabodetabekKarawangCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009C055,HCI,10/09/2025,CDELC,A8479VC,Depok,Jabodetabek,,,Customer,2,4.9,,2,352436,1137156,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251009C053,HCI,10/09/2025,CDELC,A8511VC,Jakarta Selatan,Jabodetabek,,,Customer,2,8.5,,2,206500,991220,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,NON REGULAR,,
251009C037,HCI,10/09/2025,CDELC,A8517VB,Jakarta Selatan,Jabodetabek,,,Customer,12,9.0,,9,165500,821084,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009D021,HCI,10/09/2025,CDDLC,A8519VB,Bogor,Jabodetabek,,,Store,3,15.78,,1,237000,650224,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009D026,HCI,10/09/2025,CDDLC,A8520VB,Tangerang,Jabodetabek,,,Store,9,15.59,,1,256284,763632,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
251009D030,HCI,10/09/2025,CDELC,A8521VB,Depok,Jabodetabek,,,Store,30,10.31,,3,262444,675668,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,10,REGULAR,,
