LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
251205C005,HCI,12/5/2025,CDELC,DD8394KL,Gowa,Sulawesi Selatan,,,Customer,17,9.19,11,70000,420411,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251205C009,HCI,12/5/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Customer,22,10.33,17,40000,595344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251205C012,HCI,12/5/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,8,10.08,5,107000,662344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251205C002,HCI,12/5/2025,CDELC,DD8705RM,Maros,Sulawesi Selatan,,,Customer,19,10.22,14,132000,710244,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251205C013,HCI,12/5/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Customer,1,2.79,1,26000,422433,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,NON REGULAR,,
251205C192,HCI,12/5/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Customer,2,1.08,2,55000,451433,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251205C021,HCI,12/5/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,3,1.92,3,100000,509044,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251205C007,HCI,12/5/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,8,8.37,3,34000,589344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251205C008,HCI,12/5/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Customer,16,10.2,12,86000,641344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251205D109,HCI,12/5/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Store,1,10.0,1,63000,394005,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251205D061,AHI,12/5/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Store,59,11.0,3,49000,445372,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251205D057,AHI,12/5/2025,CDELC,DD8165UE,Gowa,Sulawesi Selatan,,,Store,48,11.0,3,55500,509672,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251205D059,HCI,12/5/2025,CDELC,DD8173RV,Makassar,Sulawesi Selatan,,,Store,41,8.56,3,23000,361105,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251205D100,AHI,12/5/2025,CDELC,DD8195AK,Makassar,Sulawesi Selatan,,,Store,22,10.96,1,30000,497572,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251205D060,HCI,12/5/2025,CDDLC,DD8632RG,Makassar,Sulawesi Selatan,,,Store,27,14.95,1,50000,488972,,Makassar,CDD LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251205D104,FBI,12/5/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Store,21,3.0,6,76000,297228,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251205D058,HCI,12/5/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Store,22,2.7,2,44000,277839,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251206D067,HCI,12/6/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Store,43,9.3,4,43500,374939,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251206C012,HCI,12/6/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,13,8.14,12,65000,571211,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251206D068,AHI,12/6/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Store,24,11.0,1,23000,419372,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206C009,HCI,12/6/2025,CDELC,A8997ZD,Gowa,Sulawesi Selatan,,,Customer,11,7.58,9,90500,639178,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251206D066,HCI,12/6/2025,CDELC,DD8140AK,Makassar,Sulawesi Selatan,,,Store,47,11.0,5,55000,522572,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206C013,HCI,12/6/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Customer,11,8.83,8,68000,697378,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206C026,AHI,12/6/2025,CDELC,DD8173RV,Makassar,Sulawesi Selatan,,,Customer,11,2.75,10,113000,626311,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251206C007,HCI,12/6/2025,CDELC,DD8194AK,Makassar,Sulawesi Selatan,,,Customer,14,8.63,12,101500,744278,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206C008,HCI,12/6/2025,CDELC,DD8195AK,Makassar,Sulawesi Selatan,,,Customer,12,10.17,12,97000,739778,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206C015,HCI,12/6/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,8,3.0,6,133000,539661,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,12,REGULAR,,
251206C192,HCI,12/6/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,1,3.0,1,35000,441661,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,12,REGULAR,,
251206C018,HCI,12/6/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,5,10.0,3,68500,581378,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,NON REGULAR,,
251206D099,AHI,12/6/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Store,35,10.0,2,49000,386672,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251206C011,HCI,12/6/2025,CDDLC,DD8283SY,Makassar,Sulawesi Selatan,,,Customer,3,13.43,2,40000,618778,,Makassar,CDD LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDD LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251206D096,AHI,12/6/2025,CDELC,DD8328KJ,Makassar,Sulawesi Selatan,,,Store,20,11.0,1,30000,497572,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206D095,AHI,12/6/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Store,36,10.0,1,28000,365672,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251206C021,HCI,12/6/2025,CDELC,DD8394KL,Makassar,Sulawesi Selatan,,,Customer,2,6.04,2,123000,473411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206D098,AHI,12/6/2025,CDDLC,DD8632RG,Makassar,Sulawesi Selatan,,,Store,29,14.91,1,45000,483972,,Makassar,CDD LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206C022,HCI,12/6/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Customer,4,5.73,4,92000,544878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206C020,HCI,12/6/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Customer,3,0.6,2,91500,544378,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206C016,HCI,12/6/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,3,10.84,2,55500,610844,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251206C014,HCI,12/6/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Customer,7,10.11,5,55000,633244,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251206D108,HCI,12/6/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Store,1,3.0,1,25000,338272,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251206D101,AHI,12/6/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Store,15,2.78,2,19500,253339,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251206C023,AHI,12/6/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,3,1.26,3,18000,427044,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251206C006,HCI,12/6/2025,CDELC,DD8986RG,Maros,Sulawesi Selatan,,,Customer,11,8.99,10,92000,647344,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251206C017,HCI,12/6/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Customer,11,11.0,7,133000,688344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251207C002,HCI,12/7/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,12,7.03,10,84500,591144,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251207C012,HCI,12/7/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,5,5.86,3,86500,592711,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251207C013,HCI,12/7/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,9,4.64,6,91000,662578,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207C007,HCI,12/7/2025,CDELC,A8997ZD,Makassar,Sulawesi Selatan,,,Customer,9,10.72,9,39000,587678,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207C003,HCI,12/7/2025,CDELC,DD8140AK,Makassar,Sulawesi Selatan,,,Customer,16,8.88,12,85000,727778,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207C017,AHI,12/7/2025,CDELC,DD8173RV,Makassar,Sulawesi Selatan,,,Customer,11,6.6,10,57000,570311,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251207C004,HCI,12/7/2025,CDELC,DD8194AK,Makassar,Sulawesi Selatan,,,Customer,13,9.06,7,116000,758778,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207C005,HCI,12/7/2025,CDELC,DD8195AK,Gowa,Sulawesi Selatan,,,Customer,9,10.56,8,88000,730778,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207C015,HCI,12/7/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,5,2.04,3,57500,464161,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,12,REGULAR,,
251207C011,HCI,12/7/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,6,3.0,4,57000,463661,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,12,REGULAR,,
251207D079,AHI,12/7/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Store,2,10.0,1,56000,312439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251207C006,HCI,12/7/2025,CDELC,DD8213RV,Gowa,Sulawesi Selatan,,,Customer,12,3.13,8,93000,605878,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,12,REGULAR,,
251207D016,AHI,12/7/2025,CDDLC,DD8283SY,Makassar,Sulawesi Selatan,,,Store,36,14.04,2,35000,438572,,Makassar,CDD LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207D060,AHI,12/7/2025,CDELC,DD8328KJ,Makassar,Sulawesi Selatan,,,Store,61,11.0,2,65000,532572,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207D017,AHI,12/7/2025,CDELC,DD8394KL,Makassar,Sulawesi Selatan,,,Store,72,9.51,6,31000,206205,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207D018,HCI,12/7/2025,CDDLC,DD8632RG,Makassar,Sulawesi Selatan,,,Store,49,15.01,1,45000,483972,,Makassar,CDD LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207C010,HCI,12/7/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,14,11.0,8,74000,629344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251207D014,HCI,12/7/2025,CDELC,DD8705RM,Gowa,Sulawesi Selatan,,,Store,53,11.0,2,40000,443039,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207D063,HCI,12/7/2025,PICKUP,DD8797SZ,Gowa,Sulawesi Selatan,,,Store,1,3.0,1,38500,330972,,Gowa,MINI VAN BOX,Internal,Sulawesi SelatanGowaMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251207D077,AHI,12/7/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Store,1,11.0,1,25000,405139,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251207C008,HCI,12/7/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Customer,9,6.5,10,120000,675344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C011,HCI,12/8/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,5,8.61,3,102500,452911,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,NON REGULAR,,
251208C016,HCI,12/8/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,7,10.0,5,78000,428411,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,NON REGULAR,,
251208D032,HCI,12/8/2025,CDELC,A8550VX,Gowa,Sulawesi Selatan,,,Store,43,10.0,2,50000,225205,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,12,REGULAR,,
251208C018,HCI,12/8/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,10,10.58,7,20000,370411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C009,HCI,12/8/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,24,8.21,17,30000,380411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C003,HCI,12/8/2025,CDELC,A8997ZD,Makassar,Sulawesi Selatan,,,Customer,14,9.12,12,73500,423911,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C012,HCI,12/8/2025,CDELC,DD8140AK,Makassar,Sulawesi Selatan,,,Customer,7,9.83,3,48500,398911,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251208D053,AHI,12/8/2025,CDELC,DD8140AK,Makassar,Sulawesi Selatan,,,Store,94,11.0,1,97500,272705,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C014,HCI,12/8/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Customer,6,9.84,4,55000,405411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C001,HCI,12/8/2025,CDELC,DD8173RV,Maros,Sulawesi Selatan,,,Customer,17,8.12,14,164000,514411,,Maros,CDE,Internal,Sulawesi SelatanMarosCDE,DALAM KOTA,,12,REGULAR,,
251208C005,HCI,12/8/2025,CDELC,DD8194AK,Gowa,Sulawesi Selatan,,,Customer,20,9.23,18,104000,746778,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C002,HCI,12/8/2025,CDELC,DD8195AK,Makassar,Sulawesi Selatan,,,Customer,16,9.38,16,13600,364011,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C010,HCI,12/8/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,13,3.0,8,93000,443411,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,12,REGULAR,,
251208C029,AHI,12/8/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,13,5.3,9,101500,451911,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251208D036,HCI,12/8/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Store,33,9.53,1,44000,219205,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251208D033,HCI,12/8/2025,CDDLC,DD8283SY,Makassar,Sulawesi Selatan,,,Store,28,15.66,2,52000,227205,,Makassar,CDD LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C013,HCI,12/8/2025,CDELC,DD8328KJ,Gowa,Sulawesi Selatan,,,Customer,9,11.0,7,40000,390411,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251208C023,HCI,12/8/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Customer,9,7.81,6,66000,416411,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251208D052,AHI,12/8/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Store,30,10.0,4,45000,220205,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251208C008,HCI,12/8/2025,CDELC,DD8394KL,Makassar,Sulawesi Selatan,,,Customer,20,9.88,17,70000,420411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208D034,HCI,12/8/2025,CDDLC,DD8632RG,Makassar,Sulawesi Selatan,,,Store,40,14.64,5,60000,235205,,Makassar,CDD LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDD LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C006,HCI,12/8/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Customer,4,10.01,3,75000,425411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251208C015,HCI,12/8/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Customer,2,10.4,2,20000,370411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251208C017,HCI,12/8/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,5,8.78,5,25000,375411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,NON REGULAR,,
251208D050,AHI,12/8/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Store,113,9.44,1,47000,222205,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C004,HCI,12/8/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Customer,22,10.41,17,90000,440411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208D054,FBI,12/8/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Store,12,2.75,6,120000,295205,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251208C019,HCI,12/8/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,5,3.0,3,28000,378411,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,NON REGULAR,,
251208C020,HCI,12/8/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,5,2.01,5,50000,400411,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251208D057,AHI,12/8/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Store,15,2.71,1,20000,195205,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,12,REGULAR,,
251208C030,AHI,12/8/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,13,5.86,13,75000,425411,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251208C007,HCI,12/8/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Customer,20,9.12,18,90500,440911,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251209C002,HCI,12/9/2025,CDELC,A8997ZD,Maros,Sulawesi Selatan,,,Customer,13,10.17,9,108000,656678,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251209C003,HCI,12/9/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,19,10.41,15,138500,693844,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251209C004,HCI,12/9/2025,CDELC,DD8328KJ,Makassar,Sulawesi Selatan,,,Customer,12,8.53,10,105000,747778,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251209C005,HCI,12/9/2025,CDELC,DD8394KL,Gowa,Sulawesi Selatan,,,Customer,13,7.2,11,67000,417411,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251209C006,HCI,12/9/2025,CDELC,DD8705RM,Gowa,Sulawesi Selatan,,,Customer,17,9.39,16,100000,678244,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251209C027,HCI,12/9/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,14,8.8,11,70000,576644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,12,REGULAR,,
251209C007,HCI,12/9/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Customer,20,9.59,14,80000,635344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251209C008,HCI,12/9/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Customer,18,9.57,14,63000,618344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251209C009,HCI,12/9/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,17,11.0,12,93000,648344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,12,REGULAR,,
251209C010,HCI,12/9/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,9,3.0,7,109000,571911,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,12,REGULAR,,
